ID,Subject,Is_deleted,Add_time,Update_time,Deal_ID,Org_ID,Done,Marked_as_done_time,Due_Datetime,Duration_(Hours),Duration_(Minutes)
12344,Call,False,2026-03-10 20:01:35,2026-03-10 20:01:35,12784,514.0,False,,2026-03-10 00:00:00,0.0,0
12345,Call,False,2026-03-10 20:01:36,2026-03-10 20:01:36,12785,514.0,False,,2026-03-10 00:00:00,0.0,0
12346,Call,False,2026-03-10 20:01:37,2026-03-10 20:01:36,12786,514.0,False,,2026-03-10 00:00:00,0.0,0
12347,Call,False,2026-03-10 20:01:38,2026-03-10 20:01:37,12787,514.0,False,,2026-03-10 00:00:00,0.0,0
12348,Call,False,2026-03-10 20:01:38,2026-03-10 20:01:38,12788,514.0,False,,2026-03-10 00:00:00,0.0,0
12349,Call,False,2026-03-10 20:01:39,2026-03-10 20:01:39,12789,514.0,False,,2026-03-10 00:00:00,0.0,0
12350,Call,False,2026-03-10 20:01:40,2026-03-10 20:01:40,12790,514.0,False,,2026-03-10 00:00:00,0.0,0
12351,Call,False,2026-03-10 20:01:41,2026-03-10 20:01:41,12791,514.0,False,,2026-03-10 00:00:00,0.0,0
12352,Call,False,2026-03-10 20:01:41,2026-03-10 20:01:41,12792,514.0,False,,2026-03-10 00:00:00,0.0,0
12353,Call,False,2026-03-10 20:01:42,2026-03-10 20:01:42,12793,514.0,False,,2026-03-10 00:00:00,0.0,0
12354,Call,False,2026-03-10 20:01:43,2026-03-10 20:01:43,12794,514.0,False,,2026-03-10 00:00:00,0.0,0
12355,Call,False,2026-03-10 20:01:44,2026-03-10 20:01:44,12795,514.0,False,,2026-03-10 00:00:00,0.0,0
12356,Call,False,2026-03-10 20:01:45,2026-03-10 20:01:45,12796,514.0,False,,2026-03-10 00:00:00,0.0,0
12357,Call,False,2026-03-10 20:01:45,2026-03-10 20:01:45,12797,514.0,False,,2026-03-10 00:00:00,0.0,0
12358,Call,False,2026-03-10 20:01:46,2026-03-10 20:01:46,12798,514.0,False,,2026-03-10 00:00:00,0.0,0
12359,Call,False,2026-03-10 20:01:47,2026-03-10 20:01:47,12799,514.0,False,,2026-03-10 00:00:00,0.0,0
12360,Call,False,2026-03-10 20:01:48,2026-03-10 20:01:48,12800,514.0,False,,2026-03-10 00:00:00,0.0,0
12361,Call,False,2026-03-10 20:01:48,2026-03-10 20:01:48,12801,514.0,False,,2026-03-10 00:00:00,0.0,0
12362,Call,False,2026-03-10 20:01:49,2026-03-10 20:01:49,12802,514.0,False,,2026-03-10 00:00:00,0.0,0
12363,Call,False,2026-03-10 20:01:50,2026-03-10 20:01:50,12803,514.0,False,,2026-03-10 00:00:00,0.0,0
12364,Call,False,2026-03-10 20:01:51,2026-03-10 20:01:51,12804,514.0,False,,2026-03-10 00:00:00,0.0,0
12365,Call,False,2026-03-10 20:01:51,2026-03-10 20:01:51,12805,514.0,False,,2026-03-10 00:00:00,0.0,0
12366,Call,False,2026-03-10 20:01:52,2026-03-10 20:01:52,12806,514.0,False,,2026-03-10 00:00:00,0.0,0
12367,Call,False,2026-03-10 20:01:53,2026-03-10 20:01:53,12807,514.0,False,,2026-03-10 00:00:00,0.0,0
12368,Call,False,2026-03-10 20:01:53,2026-03-10 20:01:53,12808,514.0,False,,2026-03-10 00:00:00,0.0,0
12369,Call,False,2026-03-10 20:01:54,2026-03-10 20:01:54,12809,514.0,False,,2026-03-10 00:00:00,0.0,0
12370,Call,False,2026-03-10 20:01:55,2026-03-10 20:01:55,12810,514.0,False,,2026-03-10 00:00:00,0.0,0
12371,Call,False,2026-03-10 20:01:56,2026-03-10 20:01:56,12811,514.0,False,,2026-03-10 00:00:00,0.0,0
12372,Call,False,2026-03-10 20:01:56,2026-03-10 20:01:56,12812,514.0,False,,2026-03-10 00:00:00,0.0,0
12373,Call,False,2026-03-10 20:01:57,2026-03-10 20:01:57,12813,514.0,False,,2026-03-10 00:00:00,0.0,0
12374,Call,False,2026-03-10 20:01:58,2026-03-10 20:01:58,12814,514.0,False,,2026-03-10 00:00:00,0.0,0
12375,Call,False,2026-03-10 20:01:58,2026-03-10 20:01:58,12815,514.0,False,,2026-03-10 00:00:00,0.0,0
12376,Call,False,2026-03-10 20:01:59,2026-03-10 20:01:59,12816,514.0,False,,2026-03-10 00:00:00,0.0,0
12377,Call,False,2026-03-10 20:02:00,2026-03-10 20:02:00,12817,514.0,False,,2026-03-10 00:00:00,0.0,0
12378,Call,False,2026-03-10 20:02:00,2026-03-10 20:02:00,12818,514.0,False,,2026-03-10 00:00:00,0.0,0
12379,Call,False,2026-03-10 20:02:01,2026-03-10 20:02:01,12819,514.0,False,,2026-03-10 00:00:00,0.0,0
12380,Call,False,2026-03-10 20:02:02,2026-03-10 20:02:02,12820,514.0,False,,2026-03-10 00:00:00,0.0,0
12381,Call,False,2026-03-10 20:02:03,2026-03-10 20:02:03,12821,514.0,False,,2026-03-10 00:00:00,0.0,0
12382,Call,False,2026-03-10 20:02:04,2026-03-10 20:02:04,12822,514.0,False,,2026-03-10 00:00:00,0.0,0
12383,Call,False,2026-03-10 20:02:04,2026-03-10 20:02:04,12823,514.0,False,,2026-03-10 00:00:00,0.0,0
12384,Call,False,2026-03-10 20:02:05,2026-03-10 20:02:05,12824,514.0,False,,2026-03-10 00:00:00,0.0,0
12385,Call,False,2026-03-10 20:02:06,2026-03-10 20:02:06,12825,514.0,False,,2026-03-10 00:00:00,0.0,0
12386,Call,False,2026-03-10 20:02:07,2026-03-10 20:02:07,12826,514.0,False,,2026-03-10 00:00:00,0.0,0
12387,Call,False,2026-03-10 20:02:07,2026-03-10 20:02:07,12827,514.0,False,,2026-03-10 00:00:00,0.0,0
12388,Call,False,2026-03-10 20:02:08,2026-03-10 20:02:08,12828,514.0,False,,2026-03-10 00:00:00,0.0,0
12389,Call,False,2026-03-10 20:02:09,2026-03-10 20:02:09,12829,514.0,False,,2026-03-10 00:00:00,0.0,0
12390,Call,False,2026-03-10 20:02:10,2026-03-10 20:02:09,12830,514.0,False,,2026-03-10 00:00:00,0.0,0
12391,Call,False,2026-03-10 20:02:11,2026-03-10 20:02:11,12831,514.0,False,,2026-03-10 00:00:00,0.0,0
12392,Call,False,2026-03-10 20:02:12,2026-03-10 20:02:12,12832,514.0,False,,2026-03-10 00:00:00,0.0,0
12393,Call,False,2026-03-10 20:02:12,2026-03-10 20:02:12,12833,514.0,False,,2026-03-10 00:00:00,0.0,0
12394,Call,False,2026-03-10 20:02:13,2026-03-10 20:02:13,12834,514.0,False,,2026-03-10 00:00:00,0.0,0
12395,Call,False,2026-03-10 20:02:14,2026-03-10 20:02:14,12835,514.0,False,,2026-03-10 00:00:00,0.0,0
12396,Call,False,2026-03-10 20:02:15,2026-03-10 20:02:15,12836,514.0,False,,2026-03-10 00:00:00,0.0,0
12397,Call,False,2026-03-10 20:02:16,2026-03-10 20:02:16,12837,514.0,False,,2026-03-10 00:00:00,0.0,0
12398,Call,False,2026-03-10 20:02:16,2026-03-10 20:02:16,12838,514.0,False,,2026-03-10 00:00:00,0.0,0
12399,Call,False,2026-03-10 20:02:17,2026-03-10 20:02:17,12839,514.0,False,,2026-03-10 00:00:00,0.0,0
12400,Call,False,2026-03-10 20:02:18,2026-03-10 20:02:18,12840,514.0,False,,2026-03-10 00:00:00,0.0,0
12401,Call,False,2026-03-10 20:02:19,2026-03-10 20:02:19,12841,514.0,False,,2026-03-10 00:00:00,0.0,0
12402,Call,False,2026-03-10 20:02:20,2026-03-10 20:02:19,12842,514.0,False,,2026-03-10 00:00:00,0.0,0
12403,Call,False,2026-03-10 20:02:20,2026-03-10 20:02:20,12843,514.0,False,,2026-03-10 00:00:00,0.0,0
12404,Call,False,2026-03-10 20:02:21,2026-03-10 20:02:21,12844,514.0,False,,2026-03-10 00:00:00,0.0,0
12405,Call,False,2026-03-10 20:02:22,2026-03-10 20:02:22,12845,514.0,False,,2026-03-10 00:00:00,0.0,0
12406,Call,False,2026-03-10 20:02:22,2026-03-10 20:02:22,12846,514.0,False,,2026-03-10 00:00:00,0.0,0
12407,Call,False,2026-03-10 20:02:24,2026-03-10 20:02:23,12847,514.0,False,,2026-03-10 00:00:00,0.0,0
12408,Call,False,2026-03-10 20:02:24,2026-03-10 20:02:24,12848,514.0,False,,2026-03-10 00:00:00,0.0,0
12409,Call,False,2026-03-10 20:02:25,2026-03-10 20:02:25,12849,514.0,False,,2026-03-10 00:00:00,0.0,0
12410,Call,False,2026-03-10 20:02:26,2026-03-10 20:02:26,12850,514.0,False,,2026-03-10 00:00:00,0.0,0
12411,Call,False,2026-03-10 20:02:27,2026-03-10 20:02:27,12851,514.0,False,,2026-03-10 00:00:00,0.0,0
12412,Call,False,2026-03-10 20:02:28,2026-03-10 20:02:28,12852,514.0,False,,2026-03-10 00:00:00,0.0,0
12413,Call,False,2026-03-10 20:02:28,2026-03-10 20:02:28,12853,514.0,False,,2026-03-10 00:00:00,0.0,0
12414,Call,False,2026-03-10 20:02:29,2026-03-10 20:02:29,12854,514.0,False,,2026-03-10 00:00:00,0.0,0
12415,Call,False,2026-03-10 20:02:30,2026-03-10 20:02:30,12855,514.0,False,,2026-03-10 00:00:00,0.0,0
12416,Call,False,2026-03-10 20:02:31,2026-03-10 20:02:31,12856,514.0,False,,2026-03-10 00:00:00,0.0,0
12417,Call,False,2026-03-10 20:02:31,2026-03-10 20:02:31,12857,514.0,False,,2026-03-10 00:00:00,0.0,0
12418,Call,False,2026-03-10 20:02:32,2026-03-10 20:02:32,12858,514.0,False,,2026-03-10 00:00:00,0.0,0
12419,Call,False,2026-03-10 20:02:33,2026-03-10 20:02:33,12859,514.0,False,,2026-03-10 00:00:00,0.0,0
12420,Call,False,2026-03-10 20:02:34,2026-03-10 20:02:34,12860,514.0,False,,2026-03-10 00:00:00,0.0,0
12421,Call,False,2026-03-10 20:02:35,2026-03-10 20:02:35,12861,514.0,False,,2026-03-10 00:00:00,0.0,0
12422,Call,False,2026-03-10 20:02:36,2026-03-10 20:02:36,12862,514.0,False,,2026-03-10 00:00:00,0.0,0
12423,Call,False,2026-03-10 20:02:37,2026-03-10 20:02:37,12863,514.0,False,,2026-03-10 00:00:00,0.0,0
12424,Call,False,2026-03-10 20:02:37,2026-03-10 20:02:37,12864,514.0,False,,2026-03-10 00:00:00,0.0,0
12425,Call,False,2026-03-10 20:02:38,2026-03-10 20:02:38,12865,514.0,False,,2026-03-10 00:00:00,0.0,0
12426,Call,False,2026-03-10 20:02:38,2026-03-10 20:02:38,12866,514.0,False,,2026-03-10 00:00:00,0.0,0
12427,Call,False,2026-03-10 20:02:39,2026-03-10 20:02:39,12867,514.0,False,,2026-03-10 00:00:00,0.0,0
12428,Call,False,2026-03-10 20:02:40,2026-03-10 20:02:40,12868,514.0,False,,2026-03-10 00:00:00,0.0,0
12429,Call,False,2026-03-10 20:02:40,2026-03-10 20:02:40,12869,514.0,False,,2026-03-10 00:00:00,0.0,0
12430,Call,False,2026-03-10 20:02:41,2026-03-10 20:02:41,12870,514.0,False,,2026-03-10 00:00:00,0.0,0
12431,Call,False,2026-03-10 20:02:42,2026-03-10 20:02:42,12871,514.0,False,,2026-03-10 00:00:00,0.0,0
12432,Call,False,2026-03-10 20:02:42,2026-03-10 20:02:42,12872,514.0,False,,2026-03-10 00:00:00,0.0,0
12433,Call,False,2026-03-10 20:02:43,2026-03-10 20:02:43,12873,514.0,False,,2026-03-10 00:00:00,0.0,0
12434,Call,False,2026-03-10 20:02:44,2026-03-10 20:02:44,12874,514.0,False,,2026-03-10 00:00:00,0.0,0
12435,Call,False,2026-03-10 20:02:44,2026-03-10 20:02:44,12875,514.0,False,,2026-03-10 00:00:00,0.0,0
12436,Call,False,2026-03-10 20:02:45,2026-03-10 20:02:45,12876,514.0,False,,2026-03-10 00:00:00,0.0,0
12437,Call,False,2026-03-10 20:02:46,2026-03-10 20:02:46,12877,514.0,False,,2026-03-10 00:00:00,0.0,0
12438,Call,False,2026-03-10 20:02:46,2026-03-10 20:02:46,12878,514.0,False,,2026-03-10 00:00:00,0.0,0
12439,Call,False,2026-03-10 20:02:47,2026-03-10 20:02:47,12879,514.0,False,,2026-03-10 00:00:00,0.0,0
12440,Call,False,2026-03-10 20:02:48,2026-03-10 20:02:48,12880,514.0,False,,2026-03-10 00:00:00,0.0,0
12441,Call,False,2026-03-10 20:02:49,2026-03-10 20:02:49,12881,514.0,False,,2026-03-10 00:00:00,0.0,0
12442,Call,False,2026-03-10 20:02:49,2026-03-10 20:02:49,12882,514.0,False,,2026-03-10 00:00:00,0.0,0
12443,Call,False,2026-03-10 20:02:50,2026-03-10 20:02:50,12883,514.0,False,,2026-03-10 00:00:00,0.0,0
12444,Call,False,2026-03-10 20:02:51,2026-03-10 20:02:51,12884,514.0,False,,2026-03-10 00:00:00,0.0,0
12445,Call,False,2026-03-10 20:02:51,2026-03-10 20:02:51,12885,514.0,False,,2026-03-10 00:00:00,0.0,0
12446,Call,False,2026-03-10 20:02:52,2026-03-10 20:02:52,12886,514.0,False,,2026-03-10 00:00:00,0.0,0
12447,Call,False,2026-03-10 20:02:53,2026-03-10 20:02:53,12887,514.0,False,,2026-03-10 00:00:00,0.0,0
12448,Call,False,2026-03-10 20:02:53,2026-03-10 20:02:53,12888,514.0,False,,2026-03-10 00:00:00,0.0,0
12449,Call,False,2026-03-10 20:02:54,2026-03-10 20:02:54,12889,514.0,False,,2026-03-10 00:00:00,0.0,0
12450,Call,False,2026-03-10 20:02:55,2026-03-10 20:02:55,12890,514.0,False,,2026-03-10 00:00:00,0.0,0
12451,Call,False,2026-03-10 20:02:56,2026-03-10 20:02:55,12891,514.0,False,,2026-03-10 00:00:00,0.0,0
12452,Call,False,2026-03-10 20:02:56,2026-03-10 20:02:56,12892,514.0,False,,2026-03-10 00:00:00,0.0,0
12453,Call,False,2026-03-10 20:02:57,2026-03-10 20:02:57,12893,514.0,False,,2026-03-10 00:00:00,0.0,0
12454,Call,False,2026-03-10 20:02:58,2026-03-10 20:02:58,12894,514.0,False,,2026-03-10 00:00:00,0.0,0
12455,Call,False,2026-03-10 20:02:59,2026-03-10 20:02:59,12895,514.0,False,,2026-03-10 00:00:00,0.0,0
12456,Call,False,2026-03-10 20:02:59,2026-03-10 20:02:59,12896,514.0,False,,2026-03-10 00:00:00,0.0,0
12457,Call,False,2026-03-10 20:03:00,2026-03-10 20:03:00,12897,514.0,False,,2026-03-10 00:00:00,0.0,0
12458,Call,False,2026-03-10 20:03:01,2026-03-10 20:03:01,12898,514.0,False,,2026-03-10 00:00:00,0.0,0
12459,Call,False,2026-03-10 20:03:01,2026-03-10 20:03:01,12899,514.0,False,,2026-03-10 00:00:00,0.0,0
12460,Call,False,2026-03-10 20:03:02,2026-03-10 20:03:02,12900,514.0,False,,2026-03-10 00:00:00,0.0,0
12461,Call,False,2026-03-10 20:03:03,2026-03-10 20:03:02,12901,514.0,False,,2026-03-10 00:00:00,0.0,0
12462,Call,False,2026-03-10 20:03:03,2026-03-10 20:03:03,12902,514.0,False,,2026-03-10 00:00:00,0.0,0
12463,Call,False,2026-03-10 20:03:04,2026-03-10 20:03:04,12903,514.0,False,,2026-03-10 00:00:00,0.0,0
12464,Call,False,2026-03-10 20:03:05,2026-03-10 20:03:05,12904,514.0,False,,2026-03-10 00:00:00,0.0,0
12465,Call,False,2026-03-10 20:03:06,2026-03-10 20:03:06,12905,514.0,False,,2026-03-10 00:00:00,0.0,0
12466,Call,False,2026-03-10 20:03:06,2026-03-10 20:03:06,12906,514.0,False,,2026-03-10 00:00:00,0.0,0
12467,Call,False,2026-03-10 20:03:07,2026-03-10 20:03:07,12907,514.0,False,,2026-03-10 00:00:00,0.0,0
12468,Call,False,2026-03-10 20:03:07,2026-03-10 20:03:07,12908,514.0,False,,2026-03-10 00:00:00,0.0,0
12469,Call,False,2026-03-10 20:03:08,2026-03-10 20:03:08,12909,514.0,False,,2026-03-10 00:00:00,0.0,0
12470,Call,False,2026-03-10 20:03:09,2026-03-10 20:03:09,12910,514.0,False,,2026-03-10 00:00:00,0.0,0
12471,Call,False,2026-03-10 20:03:10,2026-03-10 20:03:09,12911,514.0,False,,2026-03-10 00:00:00,0.0,0
12472,Call,False,2026-03-10 20:03:10,2026-03-10 20:03:10,12912,514.0,False,,2026-03-10 00:00:00,0.0,0
12473,Call,False,2026-03-10 20:03:11,2026-03-10 20:03:11,12913,514.0,False,,2026-03-10 00:00:00,0.0,0
12652,Call,False,2026-03-10 20:41:16,2026-03-10 20:41:15,13096,28.0,False,,2026-03-10 00:00:00,0.0,0
12653,Call,False,2026-03-10 20:41:16,2026-03-10 20:41:16,13097,28.0,False,,2026-03-10 00:00:00,0.0,0
12654,Call,False,2026-03-10 20:41:17,2026-03-10 20:41:17,13098,28.0,False,,2026-03-10 00:00:00,0.0,0
12655,Call,False,2026-03-10 20:41:17,2026-03-10 20:41:17,13099,28.0,False,,2026-03-10 00:00:00,0.0,0
12656,Call,False,2026-03-10 20:41:18,2026-03-10 20:41:18,13100,28.0,False,,2026-03-10 00:00:00,0.0,0
12657,Call,False,2026-03-10 20:41:19,2026-03-10 20:41:18,13101,28.0,False,,2026-03-10 00:00:00,0.0,0
12658,Call,False,2026-03-10 20:41:19,2026-03-10 20:41:19,13102,28.0,False,,2026-03-10 00:00:00,0.0,0
12659,Call,False,2026-03-10 20:41:20,2026-03-10 20:41:20,13103,28.0,False,,2026-03-10 00:00:00,0.0,0
12660,Call,False,2026-03-10 20:41:20,2026-03-10 20:41:20,13104,28.0,False,,2026-03-10 00:00:00,0.0,0
12661,Call,False,2026-03-10 20:41:21,2026-03-10 20:41:21,13105,28.0,False,,2026-03-10 00:00:00,0.0,0
12662,Call,False,2026-03-10 20:41:22,2026-03-10 20:41:22,13106,28.0,False,,2026-03-10 00:00:00,0.0,0
12663,Call,False,2026-03-10 20:41:23,2026-03-10 20:41:22,13107,28.0,False,,2026-03-10 00:00:00,0.0,0
12664,Call,False,2026-03-10 20:41:23,2026-03-10 20:41:23,13108,28.0,False,,2026-03-10 00:00:00,0.0,0
12665,Call,False,2026-03-10 20:41:24,2026-03-10 20:41:24,13109,28.0,False,,2026-03-10 00:00:00,0.0,0
12666,Call,False,2026-03-10 20:41:24,2026-03-10 20:41:24,13110,28.0,False,,2026-03-10 00:00:00,0.0,0
12667,Call,False,2026-03-10 20:41:25,2026-03-10 20:41:25,13111,28.0,False,,2026-03-10 00:00:00,0.0,0
12668,Call,False,2026-03-10 20:41:26,2026-03-10 20:41:26,13112,28.0,False,,2026-03-10 00:00:00,0.0,0
12669,Call,False,2026-03-10 20:41:26,2026-03-10 20:41:26,13113,28.0,False,,2026-03-10 00:00:00,0.0,0
12670,Call,False,2026-03-10 20:41:27,2026-03-10 20:41:27,13114,28.0,False,,2026-03-10 00:00:00,0.0,0
12671,Call,False,2026-03-10 20:41:28,2026-03-10 20:41:28,13115,28.0,False,,2026-03-10 00:00:00,0.0,0
12672,Call,False,2026-03-10 20:41:28,2026-03-10 20:41:28,13116,28.0,False,,2026-03-10 00:00:00,0.0,0
12673,Call,False,2026-03-10 20:41:29,2026-03-10 20:41:29,13117,28.0,False,,2026-03-10 00:00:00,0.0,0
12674,Call,False,2026-03-10 20:41:30,2026-03-10 20:41:30,13118,28.0,False,,2026-03-10 00:00:00,0.0,0
12675,Call,False,2026-03-10 20:41:30,2026-03-10 20:41:30,13119,28.0,False,,2026-03-10 00:00:00,0.0,0
12676,Call,False,2026-03-10 20:41:31,2026-03-10 20:41:31,13120,28.0,False,,2026-03-10 00:00:00,0.0,0
12677,Call,False,2026-03-10 20:41:32,2026-03-10 20:41:32,13121,28.0,False,,2026-03-10 00:00:00,0.0,0
12678,Call,False,2026-03-10 20:41:33,2026-03-10 20:41:33,13122,28.0,False,,2026-03-10 00:00:00,0.0,0
12679,Call,False,2026-03-10 20:41:33,2026-03-10 20:41:33,13123,28.0,False,,2026-03-10 00:00:00,0.0,0
12680,Call,False,2026-03-10 20:41:34,2026-03-10 20:41:34,13124,28.0,False,,2026-03-10 00:00:00,0.0,0
12681,Call,False,2026-03-10 20:41:35,2026-03-10 20:41:35,13125,28.0,False,,2026-03-10 00:00:00,0.0,0
12682,Call,False,2026-03-10 20:41:35,2026-03-10 20:41:35,13126,28.0,False,,2026-03-10 00:00:00,0.0,0
12683,Call,False,2026-03-10 20:41:36,2026-03-10 20:41:36,13127,28.0,False,,2026-03-10 00:00:00,0.0,0
12684,Call,False,2026-03-10 20:41:37,2026-03-10 20:41:37,13128,28.0,False,,2026-03-10 00:00:00,0.0,0
12685,Call,False,2026-03-10 20:41:37,2026-03-10 20:41:37,13129,28.0,False,,2026-03-10 00:00:00,0.0,0
12686,Call,False,2026-03-10 20:41:38,2026-03-10 20:41:38,13130,28.0,False,,2026-03-10 00:00:00,0.0,0
12687,Call,False,2026-03-10 20:41:39,2026-03-10 20:41:39,13131,28.0,False,,2026-03-10 00:00:00,0.0,0
12688,Call,False,2026-03-10 20:41:39,2026-03-10 20:41:39,13132,28.0,False,,2026-03-10 00:00:00,0.0,0
12689,Call,False,2026-03-10 20:41:40,2026-03-10 20:41:40,13133,28.0,False,,2026-03-10 00:00:00,0.0,0
12690,Call,False,2026-03-10 20:41:41,2026-03-10 20:41:41,13134,28.0,False,,2026-03-10 00:00:00,0.0,0
12691,Call,False,2026-03-10 20:41:41,2026-03-10 20:41:41,13135,28.0,False,,2026-03-10 00:00:00,0.0,0
12692,Call,False,2026-03-10 20:41:42,2026-03-10 20:41:42,13136,28.0,False,,2026-03-10 00:00:00,0.0,0
12693,Call,False,2026-03-10 20:41:43,2026-03-10 20:41:43,13137,28.0,False,,2026-03-10 00:00:00,0.0,0
12694,Call,False,2026-03-10 20:41:43,2026-03-10 20:41:43,13138,28.0,False,,2026-03-10 00:00:00,0.0,0
12695,Call,False,2026-03-10 20:41:44,2026-03-10 20:41:44,13139,28.0,False,,2026-03-10 00:00:00,0.0,0
12696,Call,False,2026-03-10 20:41:45,2026-03-10 20:41:45,13140,28.0,False,,2026-03-10 00:00:00,0.0,0
12697,Call,False,2026-03-10 20:41:45,2026-03-10 20:41:45,13141,28.0,False,,2026-03-10 00:00:00,0.0,0
12698,Call,False,2026-03-10 20:41:46,2026-03-10 20:41:46,13142,28.0,False,,2026-03-10 00:00:00,0.0,0
12699,Call,False,2026-03-10 20:41:47,2026-03-10 20:41:47,13143,28.0,False,,2026-03-10 00:00:00,0.0,0
12700,Call,False,2026-03-10 20:41:47,2026-03-10 20:41:47,13144,28.0,False,,2026-03-10 00:00:00,0.0,0
12701,Call,False,2026-03-10 20:41:48,2026-03-10 20:41:48,13145,28.0,False,,2026-03-10 00:00:00,0.0,0
12702,Call,False,2026-03-10 20:41:49,2026-03-10 20:41:49,13146,28.0,False,,2026-03-10 00:00:00,0.0,0
12703,Call,False,2026-03-10 20:41:49,2026-03-10 20:41:49,13147,28.0,False,,2026-03-10 00:00:00,0.0,0
12704,Call,False,2026-03-10 20:41:50,2026-03-10 20:41:50,13148,28.0,False,,2026-03-10 00:00:00,0.0,0
12705,Call,False,2026-03-10 20:41:51,2026-03-10 20:41:51,13149,28.0,False,,2026-03-10 00:00:00,0.0,0
12706,Call,False,2026-03-10 20:41:51,2026-03-10 20:41:51,13150,28.0,False,,2026-03-10 00:00:00,0.0,0
12707,Call,False,2026-03-10 20:41:52,2026-03-10 20:41:52,13151,28.0,False,,2026-03-10 00:00:00,0.0,0
12708,Call,False,2026-03-10 20:41:53,2026-03-10 20:41:52,13152,28.0,False,,2026-03-10 00:00:00,0.0,0
12709,Call,False,2026-03-10 20:41:53,2026-03-10 20:41:53,13153,28.0,False,,2026-03-10 00:00:00,0.0,0
12710,Call,False,2026-03-10 20:41:54,2026-03-10 20:41:54,13154,28.0,False,,2026-03-10 00:00:00,0.0,0
12711,Call,False,2026-03-10 20:41:55,2026-03-10 20:41:55,13155,28.0,False,,2026-03-10 00:00:00,0.0,0
12712,Call,False,2026-03-10 20:41:55,2026-03-10 20:41:55,13156,28.0,False,,2026-03-10 00:00:00,0.0,0
12713,Call,False,2026-03-10 20:41:56,2026-03-10 20:41:56,13157,28.0,False,,2026-03-10 00:00:00,0.0,0
12714,Call,False,2026-03-10 20:41:56,2026-03-10 20:41:56,13158,28.0,False,,2026-03-10 00:00:00,0.0,0
12715,Call,False,2026-03-10 20:41:57,2026-03-10 20:41:57,13159,28.0,False,,2026-03-10 00:00:00,0.0,0
12716,Call,False,2026-03-10 20:41:58,2026-03-10 20:41:58,13160,28.0,False,,2026-03-10 00:00:00,0.0,0
12717,Call,False,2026-03-10 20:41:59,2026-03-10 20:41:58,13161,28.0,False,,2026-03-10 00:00:00,0.0,0
12718,Call,False,2026-03-10 20:41:59,2026-03-10 20:41:59,13162,28.0,False,,2026-03-10 00:00:00,0.0,0
12719,Call,False,2026-03-10 20:42:00,2026-03-10 20:42:00,13163,28.0,False,,2026-03-10 00:00:00,0.0,0
12720,Call,False,2026-03-10 20:42:00,2026-03-10 20:42:00,13164,28.0,False,,2026-03-10 00:00:00,0.0,0
12721,Call,False,2026-03-10 20:42:01,2026-03-10 20:42:01,13165,28.0,False,,2026-03-10 00:00:00,0.0,0
12722,Call,False,2026-03-10 20:42:02,2026-03-10 20:42:02,13166,28.0,False,,2026-03-10 00:00:00,0.0,0
12723,Call,False,2026-03-10 20:42:03,2026-03-10 20:42:03,13167,28.0,False,,2026-03-10 00:00:00,0.0,0
12724,Call,False,2026-03-10 20:42:03,2026-03-10 20:42:03,13168,28.0,False,,2026-03-10 00:00:00,0.0,0
12725,Call,False,2026-03-10 20:42:04,2026-03-10 20:42:04,13169,28.0,False,,2026-03-10 00:00:00,0.0,0
12726,Call,False,2026-03-10 20:42:05,2026-03-10 20:42:05,13170,28.0,False,,2026-03-10 00:00:00,0.0,0
12727,Call,False,2026-03-10 20:42:05,2026-03-10 20:42:05,13171,28.0,False,,2026-03-10 00:00:00,0.0,0
12728,Call,False,2026-03-10 20:42:06,2026-03-10 20:42:06,13172,28.0,False,,2026-03-10 00:00:00,0.0,0
12729,Call,False,2026-03-10 20:42:07,2026-03-10 20:42:06,13173,28.0,False,,2026-03-10 00:00:00,0.0,0
12730,Call,False,2026-03-10 20:42:07,2026-03-10 20:42:07,13174,28.0,False,,2026-03-10 00:00:00,0.0,0
12731,Call,False,2026-03-10 20:42:08,2026-03-10 20:42:08,13175,28.0,False,,2026-03-10 00:00:00,0.0,0
12732,Call,False,2026-03-10 20:42:09,2026-03-10 20:42:08,13176,28.0,False,,2026-03-10 00:00:00,0.0,0
12733,Call,False,2026-03-10 20:42:09,2026-03-10 20:42:09,13177,28.0,False,,2026-03-10 00:00:00,0.0,0
12734,Call,False,2026-03-10 20:42:10,2026-03-10 20:42:10,13178,28.0,False,,2026-03-10 00:00:00,0.0,0
12735,Call,False,2026-03-10 20:42:11,2026-03-10 20:42:11,13179,28.0,False,,2026-03-10 00:00:00,0.0,0
12736,Call,False,2026-03-10 20:42:11,2026-03-10 20:42:11,13180,28.0,False,,2026-03-10 00:00:00,0.0,0
12737,Call,False,2026-03-10 20:42:12,2026-03-10 20:42:12,13181,28.0,False,,2026-03-10 00:00:00,0.0,0
12738,Call,False,2026-03-10 20:42:13,2026-03-10 20:42:13,13182,28.0,False,,2026-03-10 00:00:00,0.0,0
12739,Call,False,2026-03-10 20:42:13,2026-03-10 20:42:13,13183,28.0,False,,2026-03-10 00:00:00,0.0,0
12740,Call,False,2026-03-10 20:42:14,2026-03-10 20:42:14,13184,28.0,False,,2026-03-10 00:00:00,0.0,0
12741,Call,False,2026-03-10 20:42:15,2026-03-10 20:42:15,13185,28.0,False,,2026-03-10 00:00:00,0.0,0
