ID_x,Title,Value,Org ID,Stage ID,Currency,Add time,Update time,Status,Lost reason,Close time,Pipeline ID,Won time,Lost time,Stage change time,Is deleted,Add_time,Close_time,Won_time,Lost_time,Add_Month,ID_y,Stage_Probability,Weighted_Value,Is_Open,Is_Won,Is_Lost,Add_Year,Add_Quarter,Add_Weekday
11440,Direct Lead,0.0,21.0,134,USD,2025-11-25 19:56:54,2026-04-08 16:45:22,won,,2026-04-01 15:36:31,19,2026-04-01 15:36:31,,2026-04-01 15:36:45,False,2025-11-25 19:56:54,2026-04-01 15:36:31,2026-04-01 15:36:31,,11,134,100,0.0,0,1,0,2025,4,1
11442,Web Form Lead,13245.58,17.0,135,USD,2025-11-25 20:35:19,2025-12-31 15:27:04,open,,,19,,,2025-12-31 15:27:04,False,2025-11-25 20:35:19,,,,11,135,0,0.0,1,0,0,2025,4,1
11443,Web Form Lead,0.0,15.0,135,USD,2025-11-26 03:02:52,2026-03-03 01:58:29,lost,Looking for short-term stay only,2026-03-03 01:58:26,19,,2026-03-03 01:58:26,2026-03-03 01:58:29,False,2025-11-26 03:02:52,2026-03-03 01:58:26,,2026-03-03 01:58:26,11,135,0,0.0,0,0,1,2025,4,2
11444,Web Form Lead,0.0,12.0,112,USD,2025-11-26 23:15:25,2025-12-15 14:44:43,lost,Switched to competitor,2025-12-15 14:44:43,19,,2025-12-15 14:44:43,2025-12-15 14:44:22,False,2025-11-26 23:15:25,2025-12-15 14:44:43,,2025-12-15 14:44:43,11,112,35,0.0,0,0,1,2025,4,2
11445,Web Form Lead,0.0,17.0,135,USD,2025-11-27 01:49:56,2025-12-16 20:48:57,open,,,19,,,2025-12-16 20:48:57,False,2025-11-27 01:49:56,,,,11,135,0,0.0,1,0,0,2025,4,3
11447,Web Form Lead,319.02,16.0,111,USD,2025-11-27 19:43:36,2025-12-16 14:12:48,lost,Price too high,2025-12-16 14:12:48,19,,2025-12-16 14:12:48,2025-11-28 20:40:13,False,2025-11-27 19:43:36,2025-12-16 14:12:48,,2025-12-16 14:12:48,11,111,15,47.852999999999994,0,0,1,2025,4,3
11448,Web Form Lead,0.0,17.0,135,USD,2025-11-27 20:38:05,2025-12-17 14:08:50,open,,,19,,,2025-12-17 14:08:50,False,2025-11-27 20:38:05,,,,11,135,0,0.0,1,0,0,2025,4,3
11449,Web Form Lead,0.0,11.0,111,USD,2025-11-28 17:30:56,2025-12-04 20:10:52,lost,Switched to competitor,2025-12-04 20:10:52,19,,2025-12-04 20:10:52,2025-12-02 19:48:49,False,2025-11-28 17:30:56,2025-12-04 20:10:52,,2025-12-04 20:10:52,11,111,15,0.0,0,0,1,2025,4,4
11451,Direct Lead,0.0,21.0,112,USD,2025-11-28 20:16:25,2026-01-09 18:05:34,lost,Looking for short-term stay only,2026-01-09 18:05:34,19,,2026-01-09 18:05:34,2025-12-29 19:30:21,False,2025-11-28 20:16:25,2026-01-09 18:05:34,,2026-01-09 18:05:34,11,112,35,0.0,0,0,1,2025,4,4
11452,Web Form Lead,0.0,16.0,111,USD,2025-11-28 20:30:25,2025-12-16 14:11:50,lost,Looking for short-term stay only,2025-12-16 14:11:50,19,,2025-12-16 14:11:50,2025-12-03 16:38:49,False,2025-11-28 20:30:25,2025-12-16 14:11:50,,2025-12-16 14:11:50,11,111,15,0.0,0,0,1,2025,4,4
11453,Web Form Lead,0.0,15.0,135,USD,2025-11-28 23:08:16,2025-12-02 23:20:03,lost,No availability for requested dates,2025-12-02 23:20:00,19,,2025-12-02 23:20:00,2025-12-02 23:20:03,False,2025-11-28 23:08:16,2025-12-02 23:20:00,,2025-12-02 23:20:00,11,135,0,0.0,0,0,1,2025,4,4
11454,Web Form Lead,0.0,12.0,135,USD,2025-11-29 10:50:48,2025-12-16 14:20:40,lost,Switched to competitor,2025-12-16 14:20:40,19,,2025-12-16 14:20:40,2025-12-16 14:20:26,False,2025-11-29 10:50:48,2025-12-16 14:20:40,,2025-12-16 14:20:40,11,135,0,0.0,0,0,1,2025,4,5
11455,Web Form Lead,0.0,20.0,135,USD,2025-11-29 11:18:31,2025-12-08 16:34:07,open,,,19,,,2025-12-08 16:34:07,False,2025-11-29 11:18:31,,,,11,135,0,0.0,1,0,0,2025,4,5
11456,Web Form Lead,0.0,12.0,110,USD,2025-11-29 12:35:33,2025-12-01 13:58:13,lost,Lifestyle change,2025-12-01 13:58:13,19,,2025-12-01 13:58:13,,False,2025-11-29 12:35:33,2025-12-01 13:58:13,,2025-12-01 13:58:13,11,110,5,0.0,0,0,1,2025,4,5
11457,Web Form Lead,0.0,15.0,135,USD,2025-11-29 16:06:05,2026-01-07 22:58:28,lost,Looking for short-term stay only,2026-01-07 22:58:25,19,,2026-01-07 22:58:25,2026-01-07 22:58:28,False,2025-11-29 16:06:05,2026-01-07 22:58:25,,2026-01-07 22:58:25,11,135,0,0.0,0,0,1,2025,4,5
11458,Web Form Lead,0.0,19.0,110,USD,2025-11-30 11:49:02,2026-05-11 19:58:55,open,,,19,,,,False,2025-11-30 11:49:02,,,,11,110,5,0.0,1,0,0,2025,4,6
11459,Web Form Lead,0.0,20.0,134,USD,2025-11-30 16:30:47,2025-12-08 16:29:19,open,,,19,,,2025-12-08 16:29:19,False,2025-11-30 16:30:47,,,,11,134,100,0.0,1,0,0,2025,4,6
11460,Web Form Lead,319.78,16.0,113,USD,2025-11-30 17:49:21,2026-03-04 21:23:21,lost,Looking for short-term stay only,2026-01-12 19:20:07,19,,2026-01-12 19:20:07,2025-12-16 14:11:14,False,2025-11-30 17:49:21,2026-01-12 19:20:07,,2026-01-12 19:20:07,11,113,75,239.83499999999995,0,0,1,2025,4,6
11463,Web Form Lead,0.0,15.0,135,USD,2025-12-02 12:35:29,2026-02-25 16:07:22,lost,Lifestyle change,2026-02-25 16:07:20,19,,2026-02-25 16:07:20,2026-02-25 16:07:22,False,2025-12-02 12:35:29,2026-02-25 16:07:20,,2026-02-25 16:07:20,12,135,0,0.0,0,0,1,2025,4,1
11464,Web Form Lead,0.0,12.0,110,USD,2025-12-02 14:21:48,2025-12-02 14:27:53,lost,Taking a break from boating,2025-12-02 14:27:53,19,,2025-12-02 14:27:53,,False,2025-12-02 14:21:48,2025-12-02 14:27:53,,2025-12-02 14:27:53,12,110,5,0.0,0,0,1,2025,4,1
11465,Web Form Lead,0.0,23.0,135,USD,2025-12-02 15:04:23,2026-04-02 14:30:03,lost,Lifestyle change,2026-01-19 17:57:20,19,,2026-01-19 17:57:20,2026-04-02 14:30:03,False,2025-12-02 15:04:23,2026-01-19 17:57:20,,2026-01-19 17:57:20,12,135,0,0.0,0,0,1,2025,4,1
11466,Direct Lead,0.0,28.0,135,USD,2025-12-02 16:22:50,2026-03-04 21:23:05,lost,Looking for short-term stay only,2026-01-28 20:53:37,19,,2026-01-28 20:53:37,2026-02-25 15:33:43,False,2025-12-02 16:22:50,2026-01-28 20:53:37,,2026-01-28 20:53:37,12,135,0,0.0,0,0,1,2025,4,1
11467,Web Form Lead,0.0,11.0,110,USD,2025-12-02 18:39:17,2025-12-04 20:10:26,lost,Lifestyle change,2025-12-02 19:50:43,19,,2025-12-02 19:50:43,,False,2025-12-02 18:39:17,2025-12-02 19:50:43,,2025-12-02 19:50:43,12,110,5,0.0,0,0,1,2025,4,1
11468,Web Form Lead,0.0,11.0,111,USD,2025-12-03 19:13:35,2025-12-08 16:31:42,lost,Switched to competitor,2025-12-08 16:31:42,19,,2025-12-08 16:31:42,2025-12-04 20:13:31,False,2025-12-03 19:13:35,2025-12-08 16:31:42,,2025-12-08 16:31:42,12,111,15,0.0,0,0,1,2025,4,2
11470,Web Form Lead,0.0,21.0,135,USD,2025-12-03 22:41:32,2026-04-08 16:45:22,lost,Lifestyle change,2026-02-13 14:16:47,19,,2026-02-13 14:16:47,2026-02-13 14:16:03,False,2025-12-03 22:41:32,2026-02-13 14:16:47,,2026-02-13 14:16:47,12,135,0,0.0,0,0,1,2025,4,2
11471,Web Form Lead,888.09,17.0,135,USD,2025-12-03 23:52:45,2026-01-19 16:41:59,open,,,19,,,2026-01-19 16:41:59,False,2025-12-03 23:52:45,,,,12,135,0,0.0,1,0,0,2025,4,2
11472,Direct Lead,0.0,28.0,135,USD,2025-12-04 14:09:33,2026-02-09 14:43:55,lost,Looking for short-term stay only,2026-01-28 14:55:45,19,,2026-01-28 14:55:45,2026-01-28 14:55:48,False,2025-12-04 14:09:33,2026-01-28 14:55:45,,2026-01-28 14:55:45,12,135,0,0.0,0,0,1,2025,4,3
11473,Web Form Lead,576.14,16.0,113,USD,2025-12-04 17:01:22,2026-03-04 21:23:21,lost,Looking for short-term stay only,2026-01-12 19:19:46,19,,2026-01-12 19:19:46,2025-12-16 14:11:03,False,2025-12-04 17:01:22,2026-01-12 19:19:46,,2026-01-12 19:19:46,12,113,75,432.105,0,0,1,2025,4,3
11474,Web Form Lead,0.0,11.0,111,USD,2025-12-04 19:55:50,2025-12-08 16:31:25,lost,Switched to competitor,2025-12-08 16:31:25,19,,2025-12-08 16:31:25,2025-12-04 20:17:20,False,2025-12-04 19:55:50,2025-12-08 16:31:25,,2025-12-08 16:31:25,12,111,15,0.0,0,0,1,2025,4,3
11476,Web Form Lead,0.0,23.0,135,USD,2025-12-05 14:38:13,2026-04-02 14:30:00,lost,Lifestyle change,2026-02-09 20:15:37,19,,2026-02-09 20:15:37,2026-04-02 14:30:00,False,2025-12-05 14:38:13,2026-02-09 20:15:37,,2026-02-09 20:15:37,12,135,0,0.0,0,0,1,2025,4,4
11477,Web Form Lead,1013.02,17.0,135,USD,2025-12-05 14:42:36,2026-01-10 13:41:47,open,,,19,,,2026-01-10 13:41:47,False,2025-12-05 14:42:36,,,,12,135,0,0.0,1,0,0,2025,4,4
11478,Web Form Lead,0.0,20.0,135,USD,2025-12-05 15:42:30,2026-03-20 18:14:44,lost,Boat size not supported,2026-03-20 18:14:44,19,,2026-03-20 18:14:44,2026-03-20 18:14:30,False,2025-12-05 15:42:30,2026-03-20 18:14:44,,2026-03-20 18:14:44,12,135,0,0.0,0,0,1,2025,4,4
11480,Web Form Lead,0.0,12.0,110,USD,2025-12-05 17:36:10,2025-12-05 20:33:46,lost,Lifestyle change,2025-12-05 20:33:46,19,,2025-12-05 20:33:46,,False,2025-12-05 17:36:10,2025-12-05 20:33:46,,2025-12-05 20:33:46,12,110,5,0.0,0,0,1,2025,4,4
11481,Web Form Lead,0.0,24.0,111,USD,2025-12-05 20:08:25,2026-02-23 20:47:34,open,,,19,,,2026-02-23 20:47:34,False,2025-12-05 20:08:25,,,,12,111,15,0.0,1,0,0,2025,4,4
11484,Web Form Lead,0.0,12.0,110,USD,2025-12-06 14:27:30,2025-12-08 14:43:44,lost,Lifestyle change,2025-12-08 14:43:44,19,,2025-12-08 14:43:44,,False,2025-12-06 14:27:30,2025-12-08 14:43:44,,2025-12-08 14:43:44,12,110,5,0.0,0,0,1,2025,4,5
11485,Web Form Lead,0.0,17.0,135,USD,2025-12-06 17:34:08,2025-12-31 15:26:43,open,,,19,,,2025-12-31 15:26:43,False,2025-12-06 17:34:08,,,,12,135,0,0.0,1,0,0,2025,4,5
11486,Web Form Lead,0.0,11.0,116,USD,2025-12-06 18:31:58,2025-12-19 14:51:04,lost,Switched to competitor,2025-12-19 14:51:04,19,,2025-12-19 14:51:04,2025-12-16 16:22:11,False,2025-12-06 18:31:58,2025-12-19 14:51:04,,2025-12-19 14:51:04,12,116,55,0.0,0,0,1,2025,4,5
11487,Web Form Lead,0.0,11.0,111,USD,2025-12-06 19:06:27,2025-12-10 18:27:41,lost,Switched to competitor,2025-12-10 18:27:41,19,,2025-12-10 18:27:41,2025-12-08 16:38:53,False,2025-12-06 19:06:27,2025-12-10 18:27:41,,2025-12-10 18:27:41,12,111,15,0.0,0,0,1,2025,4,5
11489,Direct Lead,0.0,28.0,134,USD,2025-12-07 01:25:22,2026-03-04 21:23:05,won,,2026-01-28 19:54:33,19,2026-01-28 19:54:33,,2026-01-28 19:54:37,False,2025-12-07 01:25:22,2026-01-28 19:54:33,2026-01-28 19:54:33,,12,134,100,0.0,0,1,0,2025,4,6
11490,Direct Lead,0.0,21.0,112,USD,2025-12-07 06:27:39,2026-01-09 17:22:56,lost,Looking for short-term stay only,2026-01-09 17:22:56,19,,2026-01-09 17:22:56,2025-12-29 19:30:23,False,2025-12-07 06:27:39,2026-01-09 17:22:56,,2026-01-09 17:22:56,12,112,35,0.0,0,0,1,2025,4,6
11491,Direct Lead,0.0,28.0,135,USD,2025-12-07 16:45:18,2026-03-04 21:23:05,lost,Looking for short-term stay only,2026-01-28 15:00:02,19,,2026-01-28 15:00:02,2026-01-28 15:00:04,False,2025-12-07 16:45:18,2026-01-28 15:00:02,,2026-01-28 15:00:02,12,135,0,0.0,0,0,1,2025,4,6
11493,Direct Lead,0.0,12.0,133,USD,2025-12-08 16:37:54,2026-04-23 20:50:17,lost,Switched to competitor,2025-12-16 14:21:02,20,,2025-12-16 14:21:02,2026-04-23 20:50:17,False,2025-12-08 16:37:54,2025-12-16 14:21:02,,2025-12-16 14:21:02,12,133,100,0.0,0,0,1,2025,4,0
11494,Web Form Lead,0.0,12.0,116,USD,2025-12-09 00:23:33,2025-12-18 13:59:04,lost,Switched to competitor,2025-12-18 13:59:04,19,,2025-12-18 13:59:04,2025-12-15 14:45:56,False,2025-12-09 00:23:33,2025-12-18 13:59:04,,2025-12-18 13:59:04,12,116,55,0.0,0,0,1,2025,4,1
11495,Web Form Lead,0.0,15.0,135,USD,2025-12-09 10:59:50,2026-02-25 02:43:01,lost,Lifestyle change,2026-02-25 02:42:59,19,,2026-02-25 02:42:59,2026-02-25 02:43:01,False,2025-12-09 10:59:50,2026-02-25 02:42:59,,2026-02-25 02:42:59,12,135,0,0.0,0,0,1,2025,4,1
11496,Web Form Lead,282.91,16.0,113,USD,2025-12-09 18:09:59,2025-12-21 15:35:42,lost,Lifestyle change,2025-12-21 15:35:42,19,,2025-12-21 15:35:42,2025-12-16 14:10:22,False,2025-12-09 18:09:59,2025-12-21 15:35:42,,2025-12-21 15:35:42,12,113,75,212.18250000000003,0,0,1,2025,4,1
11497,Direct Lead,0.0,28.0,135,USD,2025-12-09 19:45:06,2026-02-26 17:57:45,lost,Looking for short-term stay only,2026-02-18 17:24:51,19,,2026-02-18 17:24:51,2026-02-18 17:24:53,False,2025-12-09 19:45:06,2026-02-18 17:24:51,,2026-02-18 17:24:51,12,135,0,0.0,0,0,1,2025,4,1
11498,Direct Lead,0.0,23.0,135,USD,2025-12-09 20:03:22,2026-04-02 15:47:18,lost,Looking for short-term stay only,2026-04-02 15:47:17,19,,2026-04-02 15:47:17,2026-04-02 15:47:18,False,2025-12-09 20:03:22,2026-04-02 15:47:17,,2026-04-02 15:47:17,12,135,0,0.0,0,0,1,2025,4,1
11499,Direct Lead,0.0,23.0,135,USD,2025-12-09 20:05:48,2026-04-02 15:27:49,lost,Looking for short-term stay only,2026-04-02 15:27:48,19,,2026-04-02 15:27:48,2026-04-02 15:27:30,False,2025-12-09 20:05:48,2026-04-02 15:27:48,,2026-04-02 15:27:48,12,135,0,0.0,0,0,1,2025,4,1
11500,Direct Lead,0.0,23.0,135,USD,2025-12-09 20:07:46,2026-04-02 15:47:09,lost,Looking for short-term stay only,2026-04-02 15:47:08,19,,2026-04-02 15:47:08,2026-04-02 15:47:09,False,2025-12-09 20:07:46,2026-04-02 15:47:08,,2026-04-02 15:47:08,12,135,0,0.0,0,0,1,2025,4,1
11501,Direct Lead,0.0,23.0,135,USD,2025-12-09 20:10:14,2026-04-02 14:33:09,lost,Lifestyle change,2026-01-19 17:55:21,19,,2026-01-19 17:55:21,2026-04-02 14:33:09,False,2025-12-09 20:10:14,2026-01-19 17:55:21,,2026-01-19 17:55:21,12,135,0,0.0,0,0,1,2025,4,1
11502,Web Form Lead,816.3,17.0,135,USD,2025-12-10 14:26:12,2025-12-22 14:09:02,open,,,19,,,2025-12-22 14:07:45,False,2025-12-10 14:26:12,,,,12,135,0,0.0,1,0,0,2025,4,2
11503,Direct Lead,0.0,24.0,149,USD,2025-12-10 14:52:37,2026-01-26 19:53:16,open,,,23,,,2025-12-19 18:10:47,False,2025-12-10 14:52:37,,,,12,149,100,0.0,1,0,0,2025,4,2
11504,Web Form Lead,671.22,17.0,135,USD,2025-12-11 00:54:00,2025-12-31 15:33:36,open,,,19,,,2025-12-31 15:33:36,False,2025-12-11 00:54:00,,,,12,135,0,0.0,1,0,0,2025,4,3
11505,Web Form Lead,479.98,16.0,113,USD,2025-12-11 13:23:24,2025-12-21 15:35:21,lost,Spam / fake lead,2025-12-21 15:35:21,19,,2025-12-21 15:35:21,2025-12-16 14:07:36,False,2025-12-11 13:23:24,2025-12-21 15:35:21,,2025-12-21 15:35:21,12,113,75,359.985,0,0,1,2025,4,3
11506,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:29,2026-03-04 21:24:24,won,,2025-12-29 19:09:44,20,2025-12-29 19:09:44,,2025-12-29 19:08:04,False,2025-12-11 15:43:29,2025-12-29 19:09:44,2025-12-29 19:09:44,,12,132,100,0.0,0,1,0,2025,4,3
11507,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:30,2026-03-04 21:24:24,won,,2026-01-20 21:05:24,20,2026-01-20 21:05:24,,2026-01-20 21:05:22,False,2025-12-11 15:43:30,2026-01-20 21:05:24,2026-01-20 21:05:24,,12,132,100,0.0,0,1,0,2025,4,3
11508,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:31,2026-03-04 21:24:24,won,,2026-01-02 20:00:03,20,2026-01-02 20:00:03,,2026-01-02 19:59:54,False,2025-12-11 15:43:31,2026-01-02 20:00:03,2026-01-02 20:00:03,,12,132,100,0.0,0,1,0,2025,4,3
11509,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:32,2026-03-04 21:24:24,lost,Sold boat,2026-02-12 18:48:52,20,,2026-02-12 18:48:52,2026-02-12 18:48:55,False,2025-12-11 15:43:32,2026-02-12 18:48:52,,2026-02-12 18:48:52,12,133,100,0.0,0,0,1,2025,4,3
11510,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:32,2026-03-04 21:24:24,won,,2026-01-02 20:11:50,20,2026-01-02 20:11:50,,2026-01-02 20:11:48,False,2025-12-11 15:43:32,2026-01-02 20:11:50,2026-01-02 20:11:50,,12,132,100,0.0,0,1,0,2025,4,3
11511,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:33,2026-03-04 21:24:24,won,,2026-01-02 20:09:40,20,2026-01-02 20:09:40,,2026-01-02 20:09:34,False,2025-12-11 15:43:33,2026-01-02 20:09:40,2026-01-02 20:09:40,,12,132,100,0.0,0,1,0,2025,4,3
11512,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:33,2026-03-04 21:24:24,won,,2026-01-02 20:05:40,20,2026-01-02 20:05:40,,2026-01-02 20:05:38,False,2025-12-11 15:43:33,2026-01-02 20:05:40,2026-01-02 20:05:40,,12,132,100,0.0,0,1,0,2025,4,3
11513,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:34,2026-03-04 21:24:24,won,,2025-12-29 19:07:08,20,2025-12-29 19:07:08,,2025-12-29 19:07:11,False,2025-12-11 15:43:34,2025-12-29 19:07:08,2025-12-29 19:07:08,,12,132,100,0.0,0,1,0,2025,4,3
11514,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:35,2026-03-04 21:24:24,won,,2026-01-02 19:57:17,20,2026-01-02 19:57:17,,2026-01-02 19:56:47,False,2025-12-11 15:43:35,2026-01-02 19:57:17,2026-01-02 19:57:17,,12,132,100,0.0,0,1,0,2025,4,3
11515,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:35,2026-03-04 21:24:24,won,,2026-01-02 19:57:01,20,2026-01-02 19:57:01,,2026-01-02 19:57:00,False,2025-12-11 15:43:35,2026-01-02 19:57:01,2026-01-02 19:57:01,,12,132,100,0.0,0,1,0,2025,4,3
11516,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:36,2026-03-04 21:24:24,won,,2026-01-20 21:09:52,20,2026-01-20 21:09:52,,2026-01-20 21:09:44,False,2025-12-11 15:43:36,2026-01-20 21:09:52,2026-01-20 21:09:52,,12,132,100,0.0,0,1,0,2025,4,3
11517,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:36,2026-03-04 21:24:24,won,,2025-12-29 22:20:30,20,2025-12-29 22:20:30,,2025-12-29 22:20:16,False,2025-12-11 15:43:36,2025-12-29 22:20:30,2025-12-29 22:20:30,,12,132,100,0.0,0,1,0,2025,4,3
11518,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:37,2026-03-04 21:24:24,won,,2026-02-12 18:46:25,20,2026-02-12 18:46:25,,2026-02-12 18:46:23,False,2025-12-11 15:43:37,2026-02-12 18:46:25,2026-02-12 18:46:25,,12,132,100,0.0,0,1,0,2025,4,3
11519,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:38,2026-03-04 21:24:24,lost,Lifestyle change,2026-01-05 17:32:10,20,,2026-01-05 17:32:10,2026-01-05 17:33:37,False,2025-12-11 15:43:38,2026-01-05 17:32:10,,2026-01-05 17:32:10,12,133,100,0.0,0,0,1,2025,4,3
11520,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:39,2026-03-04 21:24:24,lost,Taking a break from boating,2025-12-29 20:22:48,20,,2025-12-29 20:22:48,2025-12-29 20:22:52,False,2025-12-11 15:43:39,2025-12-29 20:22:48,,2025-12-29 20:22:48,12,132,100,0.0,0,0,1,2025,4,3
11521,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:39,2026-03-03 14:42:17,won,,2025-12-24 19:12:36,20,2025-12-24 19:12:36,,2025-12-24 19:12:12,False,2025-12-11 15:43:39,2025-12-24 19:12:36,2025-12-24 19:12:36,,12,132,100,0.0,0,1,0,2025,4,3
11522,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:40,2026-03-03 14:42:17,won,,2025-12-24 19:12:25,20,2025-12-24 19:12:25,,2025-12-24 18:52:45,False,2025-12-11 15:43:40,2025-12-24 19:12:25,2025-12-24 19:12:25,,12,132,100,0.0,0,1,0,2025,4,3
11523,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:40,2026-03-03 14:42:09,won,,2025-12-24 18:54:52,20,2025-12-24 18:54:52,,2025-12-24 18:56:56,False,2025-12-11 15:43:40,2025-12-24 18:54:52,2025-12-24 18:54:52,,12,132,100,0.0,0,1,0,2025,4,3
11524,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:41,2026-03-04 21:24:24,won,,2025-12-29 15:23:02,20,2025-12-29 15:23:02,,2025-12-29 15:22:55,False,2025-12-11 15:43:41,2025-12-29 15:23:02,2025-12-29 15:23:02,,12,132,100,0.0,0,1,0,2025,4,3
11525,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:42,2026-03-04 21:24:24,won,,2026-02-12 18:45:42,20,2026-02-12 18:45:42,,2026-02-12 18:45:56,False,2025-12-11 15:43:42,2026-02-12 18:45:42,2026-02-12 18:45:42,,12,132,100,0.0,0,1,0,2025,4,3
11526,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:43,2026-03-04 21:24:24,won,,2025-12-29 19:26:08,20,2025-12-29 19:26:08,,2025-12-29 19:20:33,False,2025-12-11 15:43:43,2025-12-29 19:26:08,2025-12-29 19:26:08,,12,132,100,0.0,0,1,0,2025,4,3
11527,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:43,2026-03-04 21:24:24,won,,2026-01-02 20:12:35,20,2026-01-02 20:12:35,,2026-01-02 20:12:18,False,2025-12-11 15:43:43,2026-01-02 20:12:35,2026-01-02 20:12:35,,12,132,100,0.0,0,1,0,2025,4,3
11528,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:44,2026-03-04 21:24:24,lost,Sold boat,2025-12-29 22:33:29,20,,2025-12-29 22:33:29,2025-12-29 22:36:42,False,2025-12-11 15:43:44,2025-12-29 22:33:29,,2025-12-29 22:33:29,12,132,100,0.0,0,0,1,2025,4,3
11529,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:45,2026-03-04 21:24:24,won,,2026-02-12 18:43:58,20,2026-02-12 18:43:58,,2026-02-12 18:44:02,False,2025-12-11 15:43:45,2026-02-12 18:43:58,2026-02-12 18:43:58,,12,132,100,0.0,0,1,0,2025,4,3
11531,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:46,2026-03-04 21:24:24,lost,Lifestyle change,2026-02-12 18:43:01,20,,2026-02-12 18:43:01,2026-02-12 18:42:39,False,2025-12-11 15:43:46,2026-02-12 18:43:01,,2026-02-12 18:43:01,12,133,100,0.0,0,0,1,2025,4,3
11532,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:47,2026-03-04 21:24:24,won,,2025-12-29 19:13:05,20,2025-12-29 19:13:05,,2025-12-24 18:57:57,False,2025-12-11 15:43:47,2025-12-29 19:13:05,2025-12-29 19:13:05,,12,132,100,0.0,0,1,0,2025,4,3
11533,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:47,2026-03-04 21:24:24,won,,2026-01-02 19:59:39,20,2026-01-02 19:59:39,,2026-01-02 19:59:37,False,2025-12-11 15:43:47,2026-01-02 19:59:39,2026-01-02 19:59:39,,12,132,100,0.0,0,1,0,2025,4,3
11534,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:48,2026-03-04 21:24:24,won,,2026-01-05 19:22:30,20,2026-01-05 19:22:30,,2026-01-05 19:22:21,False,2025-12-11 15:43:48,2026-01-05 19:22:30,2026-01-05 19:22:30,,12,132,100,0.0,0,1,0,2025,4,3
11535,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:49,2026-03-04 21:24:24,lost,Boat size not supported,2026-02-12 18:40:59,20,,2026-02-12 18:40:59,2026-02-12 18:41:01,False,2025-12-11 15:43:49,2026-02-12 18:40:59,,2026-02-12 18:40:59,12,133,100,0.0,0,0,1,2025,4,3
11536,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:49,2026-03-04 21:24:24,won,,2025-12-29 16:36:49,20,2025-12-29 16:36:49,,2025-12-29 16:36:53,False,2025-12-11 15:43:49,2025-12-29 16:36:49,2025-12-29 16:36:49,,12,132,100,0.0,0,1,0,2025,4,3
11537,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:50,2026-03-04 21:24:24,won,,2025-12-29 16:37:56,20,2025-12-29 16:37:56,,2025-12-29 16:38:05,False,2025-12-11 15:43:50,2025-12-29 16:37:56,2025-12-29 16:37:56,,12,132,100,0.0,0,1,0,2025,4,3
11538,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:50,2026-03-04 21:24:24,lost,Lifestyle change,2026-02-12 18:38:02,20,,2026-02-12 18:38:02,2026-02-12 18:38:08,False,2025-12-11 15:43:50,2026-02-12 18:38:02,,2026-02-12 18:38:02,12,133,100,0.0,0,0,1,2025,4,3
11539,Direct Lead,0.0,18.0,133,USD,2025-12-11 15:43:51,2026-03-04 21:24:24,lost,Taking a break from boating,2026-01-02 20:01:41,20,,2026-01-02 20:01:41,2025-12-19 14:30:17,False,2025-12-11 15:43:51,2026-01-02 20:01:41,,2026-01-02 20:01:41,12,133,100,0.0,0,0,1,2025,4,3
11540,Direct Lead,0.0,18.0,132,USD,2025-12-11 15:43:52,2026-03-04 21:24:24,won,,2025-12-24 19:01:16,20,2025-12-24 19:01:16,,2025-12-24 19:01:08,False,2025-12-11 15:43:52,2025-12-24 19:01:16,2025-12-24 19:01:16,,12,132,100,0.0,0,1,0,2025,4,3
